ID,TARGET
1249,-0.009041405987872925
1250,-0.006787359609317006
1251,-0.0023596552729081843
1252,0.0039514304543720735
1253,0.011766069794682532
1254,0.02480290046909958
1255,0.07387431471722887
1256,0.08919312348319933
1257,0.11913290577586488
1258,0.17657294083974365
1259,0.36869758830683463
1260,0.44675680429191156
1261,0.7990865306630431
1262,0.9222992322931629
1263,0.7786328795466788
1264,0.6636453250477298
1265,0.39723594987604177
1266,0.25572210956978375
1267,0.1274254926874011
1268,0.041960003798013706
1269,0.00762445214687793
1270,0.0006138602657751735
1271,-0.004501909359714784
1272,-0.007216171936814869
1273,-0.007668081372528557
1274,-0.0053957094136592165
1275,-0.0007543281856116635
1276,0.005522183071749287
1277,0.013044833790425675
1278,0.02287051707205162
1279,0.05191547252454551
1280,0.2402025552709978
1281,0.34247877722618225
1282,0.5173162023969171
1283,0.6230979635140764
1284,0.7736113970143018
1285,0.8371340450220571
1286,0.9243919935590589
1287,0.7681688677781016
1288,0.46938357367167804
1289,0.2529917844066623
1290,0.2174165427222916
1291,0.12331498438111721
1292,0.02242515614076168
1293,0.005968591707450371
1294,-0.000442428684227697
1295,-0.005061695586601661
1296,-0.007651832482922755
1297,-0.007536013564974214
1298,-0.004810876143064913
1299,-1.7880863768166e-05
1300,0.006401081654685253
1301,0.013942057953675119
1302,0.026018566523166003
1303,0.02924823819759717
1304,0.19207156693967029
1305,0.43907486932914397
1306,0.705692900887602
1307,0.8864288587439436
1308,0.8825678572966374
1309,0.8761837178396582
1310,0.8740596960010001
1311,0.8679161142730053
1312,0.8058549117664325
1313,0.5476256628350153
1314,0.2490515265061652
1315,0.09917851863168572
1316,0.0194336863890536
1317,0.005976533834225722
1318,-0.00018623519589433535
1319,-0.004637639157413248
1320,-0.007227776053734342
1321,-0.006978668664850085
1322,-0.003915728670523089
1323,0.001081780710255581
1324,0.007714420120347676
1325,0.015407010470586763
1326,0.02768530180740278
1327,0.014897487863675313
1328,0.16477159855046558
1329,0.42186185024182954
1330,0.6728229043166846
1331,0.8641009358716087
1332,0.8747792044561645
1333,0.8788240587065145
1334,0.8763580146004225
1335,0.8681322653819565
1336,0.7465903303958263
1337,0.5448758541560698
1338,0.30832114167587554
1339,0.07473051838323325
1340,0.01698275669979052
1341,0.0049294076743796045
1342,-0.0005598329016127113
1343,-0.004461834089782846
1344,-0.006865782464935466
1345,-0.0070419521686209685
1346,-0.004829566359433463
1347,-0.0007355112140270681
1348,0.006607307810819724
1349,0.013573469656698256
1350,0.02429513412827619
1351,0.048049534134401745
1352,0.08234628411387918
1353,0.2229060095358399
1354,0.36026192293088616
1355,0.5378061976791191
1356,0.6679901243624146
1357,0.568578618896276
1358,0.5047725661072509
1359,0.5360712307876484
1360,0.40248161546353367
1361,0.20498923421321094
1362,0.22294359932371827
1363,0.08463398907437601
1364,0.02170582302092952
1365,0.00568210388582896
1366,-0.0003840278339823089
1367,-0.005465222989552931
1368,-0.00812658551642026
1369,-0.00797411543784482
1370,-0.005122775644448879
1371,9.361078164293879e-07
1372,0.006679389468692176
1373,0.014594819500726663
1374,0.02575981894770979
1375,0.04428676310996657
1376,0.19585136877900736
1377,0.28331936523580015
1378,0.40009734361240457
1379,0.3321224227052608
1380,0.4333164722676715
1381,0.6085590470729483
1382,0.33760286697214115
1383,0.3348713228551701
1384,0.4224036531892601
1385,0.2555743249493214
1386,0.14219175287703711
1387,0.13817072133048583
1388,0.030839761555424394
1389,0.0054417946510463
1390,-0.0009529768510258829
1391,-0.0053606435524687635
1392,-0.007764591927621384
1393,-0.007487996168266925
1394,-0.004981545046737784
1395,-7.859628556028397e-05
1396,0.006254968403448663
1397,0.013940472654238617
1398,0.024264080706238977
1399,0.051947594909567824
1400,0.1364914927413128
1401,0.21340531203471655
1402,0.2695128493352092
1403,0.2879119758063179
1404,0.3325958737483302
1405,0.572903924577753
1406,0.33568717669923287
1407,0.5210691160913175
1408,0.4127116407437007
1409,0.3722686004858037
1410,0.15526583429407678
1411,0.04711017979812282
1412,0.01949447645191915
1413,0.005192322626106943
1414,-0.0013357373469009837
1415,-0.0060628810404480815
1416,-0.008901269298327186
1417,-0.00891666216060677
1993,-0.013424010016015425
1994,-0.010168286792341913
1995,-0.004229086716127539
1996,0.0030491013863509775
1997,0.0113810103568536
1998,0.020200623896370645
1999,0.041844068415036184
2000,0.1095638487558786
2001,0.21232355625671076
2002,0.45049233880831485
2003,0.7113005423328002
2004,0.7131894962615242
2005,0.7563603466992627
2006,0.7632876168762963
2007,0.6271030604794071
2008,0.44835001765831917
2009,0.31922418750849907
2010,0.13205632567449352
2011,0.019668213764577308
2012,0.0060091583686534
2013,-0.0020540969692701416
2014,-0.008263900613555225
2015,-0.012785674178294099
2016,-0.015090908552430282
2017,-0.014516950126645195
2018,-0.01103838722117631
2019,-0.005009635934102197
2020,0.0026155175309507395
2021,0.011214003443324821
2022,0.019918654092219573
2023,0.0376526657276528
2024,0.12812828737153287
2025,0.23685205543629473
2026,0.44861577699037924
2027,0.6607525843898725
2028,0.7942149940057731
2029,0.837615615011802
2030,0.7977039434058601
2031,0.6884182893764234
2032,0.5268273602460763
2033,0.2994468193032277
2034,0.08824116024519213
2035,-0.0028581023759302326
2036,0.003817412711326129
2037,-0.0035814769626263954
2038,-0.009490129195120739
2039,-0.014322216961807105
2040,-0.01668951417633277
2041,-0.016345481531792216
2042,-0.013397995819358605
2043,-0.007829096094773585
2044,-0.0006729569823664405
2045,0.007571477467984117
2046,0.016409416587814585
2047,0.0350716394949335
2048,0.1059853852070351
2049,0.27852477565590095
2050,0.42229722508746337
2051,0.548030420091333
2052,0.4876457704574959
2053,0.4293764673031873
2054,0.51688062657611
2055,0.35602069545883097
2056,0.3661960946052567
2057,0.30716549339577853
2058,0.060847344518289895
2059,-0.02895330711593544
2060,0.004542620552305254
2061,-0.003051620432972496
2062,-0.009723352330454266
2063,-0.014502540046907847
2064,-0.01680777442104403
2065,-0.016197164834632016
2066,-0.012902713759623985
2067,-0.007421288555191058
2068,7.265312963378179e-05
2069,0.008459538841076808
2070,0.01743076643184302
2071,0.032720797407286784
2072,0.10593750497543947
2073,0.20942470568024524
2074,0.35088990558081257
2075,0.5332152289436687
2076,0.7511745496656479
2077,0.8162169540503719
2078,0.6562877236842102
2079,0.630330666204076
2080,0.5390257565159566
2081,0.2763913451139668
2082,0.05906471384004369
2083,0.022012550526111785
2084,0.0021646863738094824
2085,-0.005004277518898509
2086,-0.011995486408484524
2087,-0.016792999705251582
2088,-0.019160296919777248
2089,-0.01883251316484255
2090,-0.015510573719364318
2091,-0.009682183152356943
2092,-0.0019745645758934283
2093,0.006244458194694574
2094,0.014852471533280481
2095,0.02984408243109038
2096,0.08982163198833254
2097,0.16737582975627735
2098,0.3426325548788999
2099,0.20648589861235261
2100,0.2133423333234703
2101,0.2725113018252564
2102,0.5983628831571337
2103,0.5320170317179788
2104,0.2588580086376525
2105,0.1551784804999775
2106,0.08643012280664715
2107,0.021567762767700588
2108,0.0032622712571256096
2109,-0.0045364838296340915
2110,-0.011359829778365055
2111,-0.01647682006723636
2112,-0.01914526869355279
2113,-0.018560070786903332
2114,-0.015263543021187681
2115,-0.009469726924099614
2116,-0.002097834229346174
2117,0.00620157696194476
2118,0.015067004452245458
2119,0.030301404043299646
2120,0.11060264214150063
2121,0.2608181909861783
2122,0.32933739459347944
2123,0.2976284544068928
2124,0.41503930365333097
2125,0.3900121399305961
2126,0.5221648519719011
2127,0.3056877594960669
2128,0.3565748370288677
2129,0.22762635920716165
2130,0.06436165954793954
2131,0.015217586863871396
2132,0.004670170342389257
2133,-0.003261873215306188
2134,-0.01015644479458333
2135,-0.015034346512053404
2136,-0.01758783224774757
2137,-0.017037208811017418
2138,-0.013464941313273582
2139,-0.007882725417116626
2140,-0.0004833443518929559
2141,0.007399952536984972
2142,0.01607919150611714
2143,0.03111988308382349
2144,0.07861409987986681
2145,0.21140577449615855
2146,0.39144772720901144
2147,0.6161023256308552
2148,0.6450121057402972
2149,0.5861952680344941
2150,0.5166054196932695
2151,0.4650269713636517
2152,0.3523951242308107
2153,0.20678437790147272
2154,0.09937324570964468
2155,0.02517271779533284
2156,0.004278247056357459
2157,-0.0037250221318842203
2158,-0.009893165206800864
2159,-0.015276732437543683
2160,-0.0169521756176281
2161,-0.016569415121753
2473,-0.02033776320293232
2474,-0.016369419037741417
2475,-0.010257838003201625
2476,-0.0023678196509296923
2477,0.005859509882488734
2478,0.014878628114746217
2479,0.024845771559862256
2480,0.06745804092097936
2481,0.16156383955432974
2482,0.2547340832463648
2483,0.3132061779674181
2484,0.33528854691345783
2485,0.16117781125993708
2486,0.2879171923769891
2487,0.23695125994110383
2488,0.1403553684683571
2489,0.05908573339484777
2490,0.027728544457548604
2491,0.010430394752100308
2492,0.0018386303031202034
2493,-0.006010092115838417
2494,-0.012441879414592655
2495,-0.01751219972535409
2496,-0.019879496939879754
2497,-0.018247172873384176
2498,-0.014490428909124331
2499,-0.008342196713957611
2500,0.0003017385131449668
2501,0.008857707828824418
2502,0.017752700380302883
2503,0.0280457522735231
2504,0.07083804639728676
2505,0.1675880844084675
2506,0.31953302124384797
2507,0.409328150235971
2508,0.5310436361711475
2509,0.5178990709333079
2510,0.2103879170976049
2511,0.4301189643661415
2512,0.2676702198669494
2513,0.191927736048672
2514,0.0702849265315848
2515,0.01131364810032856
2516,0.0026533893549590404
2517,-0.005266558694545814
2518,-0.012461425658287478
2519,-0.01797534864193215
2520,-0.02035180864661454
2521,-0.019570038765258507
2522,-0.01534220375764525
2523,-0.009166483192008357
2524,-0.0014260022002779982
2525,0.007015004224779159
2526,0.015732971045245875
2527,0.025538415308028778
2528,0.060347366702078784
2529,0.17686620261186273
2530,0.29614000007619357
2531,0.4396529868666199
2532,0.40927464524045953
2533,0.5331101212532294
2534,0.5444013339770748
2535,0.48729121834321665
2536,0.3278120625959571
2537,0.11071410070726997
2538,-0.02159201555176904
2539,0.009841244847912711
2540,0.0013051117833221548
2541,-0.006437810535170924
2542,-0.01327862603688909
2543,-0.018004057675783697
2544,-0.020566706201634588
2545,-0.019642485059186116
2546,-0.015520450152038373
2547,-0.009246015585385042
2548,-0.0008574178192895243
2549,0.007726039866860074
2550,0.016745158099117557
2551,0.027382176323277357
2552,0.08795719005426055
2553,0.17590120646702942
2554,0.2966457346073112
2555,0.3633122544767978
2556,0.5393811401321114
2557,0.439905097191961
2558,0.4277056305765293
2559,0.3676699648380358
2560,0.21833511877607756
2561,0.051630553404992674
2562,0.021560970621223224
2563,0.009249615485263346
2564,0.0006395254559697361
2565,-0.007183785283226302
2566,-0.014592329138606669
2567,-0.019708463400151727
2568,-0.021836672043276134
2569,-0.021151539472228892
2570,-0.01717904192562275
2571,-0.010628867626941235
2572,-0.0026472213731020267
2573,0.0060695247839833155
2574,0.014973680125618533
2575,0.025144415331289333
2576,0.052277993809387524
2577,0.11463363088025871
2578,0.21487590432222767
2579,0.2947903787432651
2580,0.35228589787756004
2581,0.6432044362872082
2582,0.6152710263753841
2583,0.499361259104415
2584,0.326280711886869
2585,0.11113351453101013
2586,0.012463935736963444
2587,0.009089694671183646
2588,0.0007186932132913493
2589,-0.007362031677619424
2590,-0.014354461230586757
2591,-0.019417695441899058
2592,-0.022486009481022695
2593,-0.021782551329661975
2594,-0.017835465462818417
2595,-0.01150605415522471
2596,-0.0036302080018510152
2597,0.00497157526461206
2598,0.013884893396404002
2599,0.023157637035016082
2600,0.054128047165301035
2601,0.1333928989945939
2602,0.24202327073933205
2603,0.317797132764461
2604,0.488765788986265
2605,0.46546577585631266
2606,0.38689159875066814
2607,0.42763524379922446
2608,0.2724461475254174
2609,0.15984108718663737
2610,0.041287821743893505
2611,0.010046904984114952
2612,0.0015517778454436637
2613,-0.0064760469952343525
2614,-0.013859179170852137
2615,-0.01888783891224513
2616,-0.021335524547473755
2617,-0.020179300933073102
2618,-0.016577103738096344
2619,-0.009714538546759716
2620,-0.0018203668130725714
2621,0.007172119076040984
2622,0.016023374367443416
2623,0.02569325208470588
2624,0.052734382322535384
2625,0.1293480080562
2626,0.21774288644327638
2627,0.3148912303394079
2628,0.4032852524560743
2629,0.4840650036370695
2630,0.492692724928374
2631,0.4399342766641089
2632,0.2510781817939707
2633,0.13538741116247463
2634,0.038658223646316464
2635,0.008397476000687326
2636,0.0006471029466899869
2637,-0.007762261726481728
2638,-0.014853405280465498
2639,-0.020015353492794208
2640,-0.02260549038911533
2641,-0.02205156959829621
3121,-0.022886842046779238
3122,-0.021299602658957084
3123,-0.014082621369541831
3124,-0.005750712399039182
3125,0.0032917408222732647
3126,0.01245331031562319
3127,0.021323747214665373
3128,0.03673392124837385
3129,0.10054579726051328
3130,0.21886923239771297
3131,0.36243806792165567
3132,0.3971183192877029
3133,0.45462161065158646
3134,0.39302292597056127
3135,0.2991381530468821
3136,0.13601367500267264
3137,0.03568676959734543
3138,0.016721772618244618
3139,0.007147928059659775
3140,-0.0011010244081611498
3141,-0.009544107523925954
3142,-0.0168867997935567
3143,-0.02189383660054725
3144,-0.021211145356262756
3145,-0.020962893994704773
3146,-0.019241510108620657
3147,-0.012387743071385626
3148,-0.004223697041738028
3149,0.004508441977626898
3150,0.013368860059186083
3151,0.021981882806513503
3152,0.03668160952798932
3153,0.10876292083043257
3154,0.2170455981179865
3155,0.29410239334205673
3156,0.35168046693709265
3157,0.389793557142032
3158,0.4136010102305744
3159,0.30888036969711197
3160,0.1460313944107644
3161,-0.033289616910398556
3162,0.01360835879317085
3163,0.006716420894967129
3164,-0.001957808665423555
3165,-0.010357154521112272
3166,-0.017407858169109003
3167,-0.02176971091976826
3168,-0.021397333877431257
3169,-0.021087019675483765
3170,-0.019488905442852394
3171,-0.012607650035147189
3172,-0.004434441215342866
3173,0.004306860594178813
3174,0.013158115885581273
3175,0.021771138632908693
3176,0.03305793519426817
3177,0.0619257397952713
3178,0.12610716702008795
3179,0.1932964581493923
3180,0.26553099865191243
3181,0.272819391376973
3182,0.35062106035471563
3183,0.29061154285801655
3184,0.13477238791693585
3185,-0.010186214470327304
3186,0.0199866296418357
3187,0.008093898891726709
3188,9.319778546379442e-05
3189,-0.00824408522983544
3190,-0.015933742862040662
3191,-0.02065257979275728
3192,-0.02065257979275728
3193,-0.02065257979275728
3194,-0.019727137986927407
3195,-0.012827556998908751
3196,-0.004645185388947676
3197,0.004105279210730728
3198,0.01295653450213316
3199,0.021560394459303883
3200,0.03191146025679831
3201,0.07146301374469108
3202,0.14603702157346476
3203,0.23051706729368443
3204,0.31192863083645406
3205,0.34995581027126377
3206,0.338935728940711
3207,0.26849166834524657
3208,0.12860601186210419
3209,-0.020353306004908533
3210,0.01854501860211208
3211,0.008797848434358518
3212,5.239324342165563e-05
3213,-0.008356115402423842
3214,-0.01613532424548872
3215,-0.02065257979275728
3216,-0.02065257979275728
3217,-0.02065257979275728
3218,-0.019956207740845694
3219,-0.013047463962670286
3220,-0.004846766772395761
3221,0.003903697827282643
3222,0.012754953118685075
3223,0.021349650285699046
3224,0.03040559043748442
3225,0.05863291962536937
3226,0.10945379449265343
