ID,TARGET
1249,-37.600145035177775
1250,-35.43974595679538
1251,-31.082319542389087
1252,-25.080062889181136
1253,-17.64941122174423
1254,-9.444617174289306
1255,-0.9984379221368727
1256,7.657084249285617
1257,16.044178518194713
1258,23.66932549433477
1259,30.066514814127913
1260,31.928214639950056
1261,32.22179202507323
1262,31.46453601981466
1263,25.691855257799944
1264,18.13541096121571
1265,9.679754585854425
1266,0.8006320026825051
1267,-7.811382989310005
1268,-16.374339439826144
1269,-24.008290910069263
1270,-30.504509855500146
1271,-35.35986116159438
1272,-38.15596541515697
1273,-38.46295635701608
1274,-36.268687946896534
1275,-31.799776048565036
1276,-25.63822506671204
1277,-18.2146613887071
1278,-9.792040648484544
1279,-1.2096512750013062
1280,7.657922338052231
1281,16.281941139821356
1282,24.2072874388914
1283,30.483208810887845
1284,32.71039435818784
1285,32.74894925079843
1286,31.586356143582634
1287,25.706769753404842
1288,17.994550815079492
1289,9.403467977414948
1290,0.4578009012948314
1291,-8.318022381477931
1292,-16.961531532846493
1293,-24.72506802601947
1294,-31.340016054856278
1295,-36.325914217299214
1296,-39.13328210284999
1297,-39.4188213009902
1298,-37.14679470108422
1299,-32.61610311455934
1300,-26.31829215770449
1301,-18.731319963435453
1302,-10.093325982009446
1303,-1.344663157658033
1304,7.806380543356681
1305,16.60224409966213
1306,24.51428578334344
1307,30.98926694290094
1308,33.41669247856862
1309,33.34361322578934
1310,31.854116123684435
1311,25.810165568458615
1312,18.038525538178874
1313,9.42965644549622
1314,0.32959693926750333
1315,-8.509180800600916
1316,-17.511552377952285
1317,-25.38227682580782
1318,-32.1220546248569
1319,-37.155158789978486
1320,-39.99791241749699
1321,-40.282262800410535
1322,-37.96337558486448
1323,-33.32584374905673
1324,-26.916106580416454
1325,-19.20466085615044
1326,-10.41947707230247
1327,-1.5021585215317828
1328,7.866343378912461
1329,16.637651720059694
1330,24.63418103285585
1331,31.022703395931785
1332,33.71147969080721
1333,33.73013028272453
1334,31.881265669910135
1335,26.022708130001774
1336,17.984489029550787
1337,9.2216050872712
1338,-0.03056068520891131
1339,-9.135672587468434
1340,-18.11120041785216
1341,-26.089949700704892
1342,-32.916394516303626
1343,-38.023670763825066
1344,-40.86890860808671
1345,-41.150872608746795
1346,-38.76671117632395
1347,-34.0574948247413
1348,-27.519344764639754
1349,-19.669310043465885
1350,-10.754413472850501
1351,-1.792141452985561
1352,7.308346644982521
1353,16.314378182025393
1354,24.490522969917947
1355,31.113990678620212
1356,34.21658927149383
1357,34.17030034340951
1358,31.845839876265927
1359,25.87039164097405
1360,17.9364727349448
1361,8.90620307858535
1362,-0.2699443179944865
1363,-9.535713602046599
1364,-18.681721257889876
1365,-26.80823866006358
1366,-33.77358302453649
1367,-39.014380186730705
1368,-41.97085564062945
1369,-42.226254002123824
1370,-39.806170490752265
1371,-34.954905993632565
1372,-28.305803454464694
1373,-20.24266316590365
1374,-11.130630429457597
1375,-1.9980913582530775
1376,7.356132373490254
1377,16.442694671179197
1378,24.702310802524153
1379,31.063695985310915
1380,34.53452622873374
1381,34.80437631005407
1382,31.886326876492603
1383,25.705869316264398
1384,17.92509877617158
1385,8.786952802578526
1386,-0.7027164189039468
1387,-9.971522183337584
1388,-19.32221096748799
