ID,TARGET
1249,0.007783095040208807
1250,0.0002732021593337998
1251,0.007783095040208807
1252,0.007783095040208807
1253,0.0051887989624559115
1254,0.009779407112851999
1255,0.12301167578797816
1256,0.12354297202588539
1257,0.1410275959948423
1258,0.272578206043935
1259,0.4732022575215162
1260,0.5126662335392781
1261,0.9445870919302183
1262,0.9644560502791083
1263,0.8291157660852672
1264,0.8760864195197168
1265,0.4984627967249253
1266,0.1532986297617775
1267,0.08238447544945897
1268,0.007783095040208807
1269,0.007783095040208807
1270,0.007783095040208807
1271,0.007783095040208807
1272,0.007783095040208807
1273,0.007783095040208807
1274,0.007783095040208807
1275,-0.0009553794401578556
1276,0.007783095040208807
1277,0.007783095040208807
1278,0.007783095040208807
1279,0.06978691892777387
1280,0.23688635418598786
1281,0.4242284489888971
1282,0.597943082215131
1283,0.6756124575268047
1284,0.806887252303645
1285,1.015405454120624
1286,1.0008063031692098
1287,0.8786529497445482
1288,0.6294682753095884
1289,0.2921642362916916
1290,0.2616001539761144
1291,0.1440252941095374
1292,-0.00011911405919945266
1293,0.0048262510729664455
1294,0.007783095040208807
1295,0.006675786317794521
1296,0.003914131582131861
1297,0.007783095040208807
1298,0.007783095040208807
1299,0.007783095040208807
1300,0.005564571925171815
1301,0.007783095040208807
1302,0.017413501303134744
1303,0.0689479338096558
1304,0.44840997438384744
1305,0.6119170715370421
1306,1.0227651317425646
1307,0.999017122733098
1308,0.9969635836433546
1309,0.925682873023388
1310,0.9355709498651581
1311,0.9179292873625685
1312,0.6531390980360402
1313,0.5240200426505023
1314,0.26004670116941686
1315,0.13058917603735837
1316,0.007783095040208807
1317,0.007783095040208807
1318,0.007783095040208807
1319,-0.0023302353394936155
1320,-0.005711078303104206
1321,0.007783095040208807
1322,0.007783095040208807
1323,0.007783095040208807
1324,0.007783095040208807
1325,0.007783095040208807
1326,0.007783095040208807
1327,0.08597754719929154
1328,0.3699445734865888
1329,0.6504808563778275
1330,0.8399897467796429
1331,0.9862171647011088
1332,0.9869503463514822
1333,0.9973228911541261
1334,0.9410766615807621
1335,0.7651957670842823
1336,0.6460443589320409
1337,0.45667254934446044
1338,0.23507156765896506
1339,0.05035997054106708
1340,0.007783095040208807
1341,0.007783095040208807
1342,0.007783095040208807
1343,0.007783095040208807
1344,0.007783095040208807
1345,0.007783095040208807
1346,0.007783095040208807
1347,0.007783095040208807
1348,0.007783095040208807
1349,0.007783095040208807
1350,0.007783095040208807
1351,0.03182192906417474
1352,0.08702468940006006
1353,0.26523801017226667
1354,0.43679879451663545
1355,0.5307781818454412
1356,0.7339838127372315
1357,0.8031320691405819
1358,0.5730634486721095
1359,0.4744050343769263
1360,0.4438897196464302
1361,0.23647074503539256
1362,0.21830445780992228
1363,0.06497244830040344
1364,0.04344834437801737
1365,0.007783095040208807
1366,0.007783095040208807
1367,0.007783095040208807
1368,0.007783095040208807
1369,0.007783095040208807
1370,0.007783095040208807
1371,0.007783095040208807
1372,0.007783095040208807
1373,0.007783095040208807
1374,0.007783095040208807
1375,0.05877734009602947
1376,0.22563238001317798
1377,0.3025289442732837
1378,0.4022124268421243
1379,0.3419543279132908
1380,0.35703522408379523
1381,0.7330005126518402
1382,0.420376193814469
1383,0.3190541746915331
1384,0.4291107625551013
1385,0.26628504060372193
1386,0.09784512609166834
1387,0.09500419627521486
1388,0.007783095040208807
1389,0.007783095040208807
1390,0.007783095040208807
1391,0.007783095040208807
1392,0.007783095040208807
1393,0.007783095040208807
1394,0.007783095040208807
1395,0.007783095040208807
1396,0.007783095040208807
1397,0.007783095040208807
1398,0.007783095040208807
1399,0.04358193850315852
1400,0.12447477134442282
1401,0.233519276316374
1402,0.2754946578665919
1403,0.33302560646972856
1404,0.35713420556612785
1405,0.6913769993945927
1406,0.37026338909212775
1407,0.5165633468967555
1408,0.18971347624771553
1409,0.48713925656972334
1410,0.19488136770978248
1411,0.10445930264967335
1412,0.025289390833534292
